Date,PR,GHI,PR_MA30,Year,Month,Budget_PR,Above_Budget
2019-09-29,76.0790729,5.962158333,73.43294619733334,2019,9,73.9,2.179072899999994
2019-09-30,84.59746407,4.655391667,73.66248730066667,2019,9,73.9,10.697464069999995
2019-10-01,79.92690389,6.280383333,74.25533586,2019,10,73.9,6.02690389
2019-10-02,79.62610528,3.846975,74.635646627,2019,10,73.9,5.726105279999999
2019-10-03,65.92235187,5.304516667,74.61806544566666,2019,10,73.9,-7.977648130000006
2019-10-04,66.65418229,5.0467,74.389111608,2019,10,73.9,-7.245817710000011
2019-10-05,76.60160639,5.760425,74.75609879933334,2019,10,73.9,2.701606389999995
2019-10-06,76.5588171,4.48295,75.09449229733333,2019,10,73.9,2.658817099999993
2019-10-07,83.77956872,5.44895,75.48966568333334,2019,10,73.9,9.879568719999995
2019-10-08,83.61471439,5.028433333,75.455370339,2019,10,73.9,9.714714389999997
2019-10-09,75.66140406,4.364933333,75.44444764900001,2019,10,73.9,1.7614040599999896
2019-10-10,80.04870457,4.664875,75.69860817966666,2019,10,73.9,6.1487045699999925
2019-10-11,70.29808375,4.926133333,75.23425778266667,2019,10,73.9,-3.601916250000002
2019-10-12,81.90221019,4.569933333,75.24606932033335,2019,10,73.9,8.00221019
2019-10-13,73.25820899,4.226025,75.01408078766667,2019,10,73.9,-0.6417910100000057
2019-10-14,66.72883504,6.398408333,75.106336065,2019,10,73.9,-7.171164959999999
2019-10-15,76.57787357,5.518016667,75.349061023,2019,10,73.9,2.6778735699999885
2019-10-16,77.0655894,5.176558333,75.796193164,2019,10,73.9,3.1655893999999876
2019-10-17,81.46022721,6.094358333,76.45572189900001,2019,10,73.9,7.560227209999994
2019-10-18,73.77075529,4.18685,76.53223654833332,2019,10,73.9,-0.12924471000000892
2019-10-19,72.74535741,4.9675,76.53325834166665,2019,10,73.9,-1.1546425900000088
2019-10-20,66.34754947,5.845408333,76.21094088433333,2019,10,73.9,-7.5524505300000015
2019-10-21,66.41490897,4.296116667,75.68198604633334,2019,10,73.9,-7.485091030000007
2019-10-22,63.29654995,4.150366667,75.375527841,2019,10,73.9,-10.603450050000006
2019-10-23,69.10798905,4.634425,75.11897133999999,2019,10,73.9,-4.792010950000005
2019-10-24,61.90249418,4.577158333,74.98426820899999,2019,10,73.9,-11.997505820000008
2019-10-25,64.60979865,4.926375,74.55127252400001,2019,10,73.9,-9.290201350000004
2019-10-26,63.8697312,5.485858333,74.057490455,2019,10,73.9,-10.030268800000009
2019-10-27,71.29737388,5.982341667,73.75679329133332,2019,10,73.9,-2.6026261200000107
2019-10-28,67.22986725,5.172216667,73.23180996599999,2019,10,73.9,-6.670132750000008
2019-10-29,70.37343202,6.041108333,73.04162193666666,2019,10,73.9,-3.52656798000001
2019-10-30,68.12164532,5.4497,72.49242797833334,2019,10,73.9,-5.778354680000007
2019-10-31,77.64830877,2.721441667,72.41647480766666,2019,10,73.9,3.748308769999994
2019-11-01,77.83458247,4.808541667,72.35675738066666,2019,11,73.9,3.934582469999995
2019-11-02,64.80290631,4.273133333,72.31944252866667,2019,11,73.9,-9.097093690000008
2019-11-03,74.45366818,3.964708333,72.57942539166667,2019,11,73.9,0.5536681799999883
2019-11-04,83.34200991,4.952183333,72.804105509,2019,11,73.9,9.442009909999996
2019-11-05,75.8734639,4.840366667,72.78126040233333,2019,11,73.9,1.9734638999999987
2019-11-06,66.2641216,3.10135,72.197412165,2019,11,73.9,-7.63587840000001
2019-11-07,71.0687666,3.981483333,71.77921390533334,2019,11,73.9,-2.831233400000002
2019-11-08,64.52656177,4.995958333,71.40805249566667,2019,11,73.9,-9.373438230000005
2019-11-09,70.12474905,4.715275,71.07725397833335,2019,11,73.9,-3.77525095
2019-11-10,69.36295341,2.07705,71.046082967,2019,11,73.9,-4.537046590000003
2019-11-11,64.81060316,1.413825,70.47636273266667,2019,11,73.9,-9.089396840000006
2019-11-12,77.92843953,5.475458333,70.632037084,2019,11,73.9,4.02843953
2019-11-13,69.52200661,5.075183333,70.725142803,2019,11,73.9,-4.37799339
2019-11-14,84.96615776,4.823908333,71.004752276,2019,11,73.9,11.066157759999996
2019-11-15,79.54801003,5.309941667,71.08749963033333,2019,11,73.9,5.648010029999995
2019-11-16,82.33174394,3.784533333,71.11655018799999,2019,11,73.9,8.43174393999999
2019-11-17,84.41106839,4.245008333,71.47122729133335,2019,11,73.9,10.511068389999991
2019-11-18,65.07227211,4.003975,71.21545778133334,2019,11,73.9,-8.827727890000006
2019-11-19,62.04307056,4.947675,71.071975151,2019,11,73.9,-11.856929440000009
2019-11-20,72.24861764,4.982625,71.26643210666667,2019,11,73.9,-1.6513823599999995
2019-11-21,76.42463244,5.125883333,71.70403485633332,2019,11,73.9,2.5246324399999907
2019-11-22,71.74904906,5.070808333,71.79207019,2019,11,73.9,-2.1509509400000013
2019-11-23,74.73660121,4.5307,72.21987375766668,2019,11,73.9,0.8366012099999978
2019-11-24,68.60481354,4.63165,72.35304092066666,2019,11,73.9,-5.295186460000011
2019-11-25,73.4381668,5.065966667,72.671988774,2019,11,73.9,-0.46183320000000094
2019-11-26,75.72524717,5.144575,72.81958455033332,2019,11,73.9,1.8252471699999973
2019-11-27,81.48757264,4.909691667,73.29484139666667,2019,11,73.9,7.5875726399999905
2019-11-28,65.5584894,5.075216667,73.13434330933335,2019,11,73.9,-8.341510600000007
2019-11-29,78.72331671,5.35635,73.48773235566667,2019,11,73.9,4.82331671
2019-11-30,60.77978722,4.935858333,72.925448304,2019,11,73.9,-13.120212780000003
2019-12-01,61.25222241,5.164416667,72.37270296866669,2019,12,73.9,-12.647777590000004
2019-12-02,61.31309634,4.657616667,72.25637596966666,2019,12,73.9,-12.586903660000004
2019-12-03,60.40035154,3.829925,71.78793208166667,2019,12,73.9,-13.499648460000003
2019-12-04,80.60564465,4.460291667,71.69671990633333,2019,12,73.9,6.705644649999996
2019-12-05,73.77890815,4.068883333,71.62690138133333,2019,12,73.9,-0.12109184999999911
2019-12-06,83.93623574,5.344333333,72.21597185266666,2019,12,73.9,10.036235739999995
2019-12-07,80.91636115,4.428558333,72.54422500433334,2019,12,73.9,7.0163611499999945
2019-12-08,81.46790449,5.077075,73.10893642833334,2019,12,73.9,7.567904489999989
2019-12-09,61.30788505,5.0002,72.81504096166667,2019,12,73.9,-12.592114950000003
2019-12-10,60.54377212,4.376766667,72.521068252,2019,12,73.9,-13.356227880000006
2019-12-11,68.95062491,5.168558333,72.659068977,2019,12,73.9,-4.949375090000004
2019-12-12,76.98429416,4.644183333,72.62759746466668,2019,12,73.9,3.084294159999999
2019-12-13,75.90255117,4.143758333,72.84028228333334,2019,12,73.9,2.0025511699999896
2019-12-14,84.88059762,4.925783333,72.83743027866667,2019,12,73.9,10.980597619999998
2019-12-15,76.07204674,5.208358333,72.72156483566667,2019,12,73.9,2.172046739999999
2019-12-16,78.14347624,4.99965,72.58195591233334,2019,12,73.9,4.243476239999993
2019-12-17,77.94346736,4.757833333,72.36636921133332,2019,12,73.9,4.043467359999994
2019-12-18,70.36822921,4.156325,72.54290111466666,2019,12,73.9,-3.53177079000001
2019-12-19,78.06714009,3.243291667,73.07703676566668,2019,12,73.9,4.1671400899999895
2019-12-20,64.69162537,4.259316667,72.82513702333333,2019,12,73.9,-9.208374630000009
2019-12-21,82.21676331,4.399291667,73.01820805233335,2019,12,73.9,8.316763309999999
2019-12-22,60.49224797,4.312083333,72.64298134933333,2019,12,73.9,-13.407752030000005
2019-12-23,80.25737052,4.073933333,72.827006993,2019,12,73.9,6.357370519999989
2019-12-24,67.74430231,3.98975,72.79832328533334,2019,12,73.9,-6.155697690000011
2019-12-25,67.63623348,4.621975,72.604925508,2019,12,73.9,-6.263766520000004
2019-12-26,75.19495773,3.447866667,72.58724919333334,2019,12,73.9,1.294957729999993
2019-12-27,75.95471354,4.633091667,72.40282055666667,2019,12,73.9,2.0547135399999945
2019-12-28,76.32490555,4.370766667,72.76170109499999,2019,12,73.9,2.424905549999991
2019-12-29,73.80300758,4.674466667,72.59769079066668,2019,12,73.9,-0.09699242000000652
2019-12-30,84.08749907,3.726258333,73.374614519,2019,12,73.9,10.187499070000001
2019-12-31,80.96501977,4.288491667,74.03170776433332,2019,12,73.9,7.065019769999992
2020-01-01,83.70730941,5.07465,74.77818153333332,2020,1,73.9,9.807309409999988
2020-01-02,68.11311075,4.731758333,75.035273507,2020,1,73.9,-5.7868892500000015
2020-01-03,63.18895586,4.44045,74.45471721400001,2020,1,73.9,-10.711044140000006
2020-01-04,60.44237102,3.618475,74.01016597633334,2020,1,73.9,-13.457628980000003
2020-01-05,81.86359152,4.872125,73.94107783566668,2020,1,73.9,7.963591519999994
2020-01-06,70.89008782,4.023158333,73.60686872466665,2020,1,73.9,-3.0099121800000006
2020-01-07,67.39285215,4.219875,73.13770031333334,2020,1,73.9,-6.50714785000001
2020-01-08,64.29792409,3.9045,73.23736828133333,2020,1,73.9,-9.60207591000001
2020-01-09,65.62512904,4.863875,73.40674684533333,2020,1,73.9,-8.274870960000001
2020-01-10,72.34655683,4.460858333,73.51994457599999,2020,1,73.9,-1.5534431700000084
2020-01-11,65.55901557,3.445625,73.13910195633333,2020,1,73.9,-8.340984430000006
2020-01-12,65.92991342,2.95095,72.80668069800001,2020,1,73.9,-7.97008658
2020-01-13,67.91174794,4.940891667,72.24105237533334,2020,1,73.9,-5.988252060000008
2020-01-14,74.22727911,5.287825,72.179560121,2020,1,73.9,0.3272791099999921
2020-01-15,69.69250469,5.303925,71.89786106933335,2020,1,73.9,-4.207495309999999
2020-01-16,72.97746538,4.468491667,71.73232766999999,2020,1,73.9,-0.9225346200000075
2020-01-17,80.58311758,4.801725,72.072823949,2020,1,73.9,6.683117580000001
2020-01-18,77.46247881,3.778675,72.05266857299999,2020,1,73.9,3.5624788099999876
2020-01-19,66.24289263,4.791725,72.10437748166667,2020,1,73.9,-7.657107370000006
2020-01-20,72.96244806,5.269483333,71.79590030666667,2020,1,73.9,-0.9375519400000059
2020-01-21,82.20132235,4.84485,72.51953611933332,2020,1,73.9,8.301322349999992
2020-01-22,79.48746197,4.168266667,72.493872501,2020,1,73.9,5.587461969999993
2020-01-23,83.05266113,4.586733333,73.00415112833333,2020,1,73.9,9.152661129999998
2020-01-24,68.40994828,5.462783333,73.02994162166668,2020,1,73.9,-5.490051720000011
2020-01-25,76.61827091,5.043483333,73.07738539433333,2020,1,73.9,2.718270910000001
2020-01-26,61.44432892,5.185541667,72.593705907,2020,1,73.9,-12.455671080000009
2020-01-27,84.4285727,4.759466667,72.86382814533334,2020,1,73.9,10.528572699999998
2020-01-28,79.5164149,5.548808333,73.054275056,2020,1,73.9,5.616414899999995
2020-01-29,74.37671701,4.882208333,72.73058232066666,2020,1,73.9,0.47671700999998734
2020-01-30,72.74831232,4.496141667,72.45669207233335,2020,1,73.9,-1.151687680000009
2020-01-31,74.59827958,4.346266667,72.15305774466667,2020,1,73.9,0.6982795799999906
2020-02-01,71.53914034,3.808933333,72.26725873100001,2020,2,73.9,-2.3608596600000027
2020-02-02,81.08305582,4.807375,72.86372872966668,2020,2,73.9,7.183055819999993
2020-02-03,76.69208752,5.049441667,73.40538594633334,2020,2,73.9,2.7920875199999955
2020-02-04,60.07748076,4.772808333,72.67918225433333,2020,2,73.9,-13.822519240000005
2020-02-05,79.76798567,5.172516667,72.97511218266666,2020,2,73.9,5.867985669999996
2020-02-06,68.61560135,4.62125,73.01587048933334,2020,2,73.9,-5.28439865
2020-02-07,68.221907,5.256708333,73.14666991966666,2020,2,73.9,-5.678093000000004
2020-02-08,67.14574438,4.639883333,73.19735709766665,2020,2,73.9,-6.754255620000009
2020-02-09,76.95976768,3.420391667,73.35113079266668,2020,2,73.9,3.059767679999993
2020-02-10,81.43525406,4.015516667,73.88033874233334,2020,2,73.9,7.53525406
2020-02-11,69.42633522,5.081233333,73.99688613566667,2020,2,73.9,-4.473664780000007
2020-02-12,64.03814869,4.590058333,73.86776616066668,2020,2,73.9,-9.861851310000006
2020-02-13,70.12644246,5.550083333,73.73107160566666,2020,2,73.9,-3.7735575399999988
2020-02-14,82.65052929,4.707008333,74.16300575900001,2020,2,73.9,8.750529289999989
2020-02-15,72.65061161,5.042708333,74.15211063333335,2020,2,73.9,-1.2493883900000071
2020-02-16,75.54118779,4.418366667,73.984046307,2020,2,73.9,1.6411877899999894
2020-02-17,81.3842326,5.067591667,74.11477143333333,2020,2,73.9,7.484232599999999
2020-02-18,77.90623055,5.636816667,74.503549364,2020,2,73.9,4.006230549999998
2020-02-19,76.79041536,6.350425,74.631148274,2020,2,73.9,2.8904153599999916
2020-02-20,83.89612571,5.145483333,74.68764171933334,2020,2,73.9,9.996125710000001
2020-02-21,83.53209907,5.7667,74.82246295600001,2020,2,73.9,9.632099069999995
2020-02-22,69.68113594,6.243441667,74.37674544966667,2020,2,73.9,-4.218864060000001
2020-02-23,60.06530537,6.434125,74.098590686,2020,2,73.9,-13.834694630000008
2020-02-24,62.6673872,6.1229,73.633561229,2020,2,73.9,-11.232612800000005
2020-02-25,78.0071967,5.188775,74.18565682166667,2020,2,73.9,4.107196699999989
2020-02-26,65.72326849,5.680933333,73.56214668133333,2020,2,73.9,-8.17673151000001
2020-02-27,65.54940032,5.403366667,73.09657952866668,2020,2,73.9,-8.350599680000002
2020-02-28,64.56595764,6.12265,72.76955421633333,2020,2,73.9,-9.334042360000012
2020-02-29,82.30482922,5.796691667,73.08810477966666,2020,2,73.9,8.404829219999996
2020-03-01,74.88923695,5.176516667,73.09780335866667,2020,3,73.9,0.9892369499999916
2020-03-02,63.66429443,4.816608333,72.83530849499999,2020,3,73.9,-10.235705570000007
2020-03-03,72.6161465,4.1532,72.55307818433333,2020,3,73.9,-1.2838535000000064
2020-03-04,70.46245743,4.285125,72.34542384800001,2020,3,73.9,-3.437542570000005
2020-03-05,62.78228328,4.463325,72.435583932,2020,3,73.9,-11.117716720000004
2020-03-06,83.10785383,3.399758333,72.54691287066666,2020,3,73.9,9.20785382999999
2020-03-07,62.56384478,5.052308333,72.34518765166666,2020,3,73.9,-11.336155220000009
2020-03-08,78.41201713,4.931158333,72.68485798933334,2020,3,73.9,4.51201712999999
2020-03-09,70.01554065,4.916208333,72.78051786500001,2020,3,73.9,-3.88445935
2020-03-10,79.59305672,5.029041667,72.86829416633333,2020,3,73.9,5.693056720000001
2020-03-11,70.73858114,4.954483333,72.51173840233334,2020,3,73.9,-3.161418860000012
2020-03-12,61.86801705,6.153458333,72.25979446333332,2020,3,73.9,-12.031982950000007
2020-03-13,82.27915168,6.144225,72.86782789633334,2020,3,73.9,8.379151679999993
2020-03-14,75.00459407,5.178616667,73.03043294999999,2020,3,73.9,1.1045940699999903
2020-03-15,64.78337215,6.693333333,72.43486104533332,2020,3,73.9,-9.11662785
2020-03-16,81.32610463,6.1471,72.724044146,2020,3,73.9,7.4261046299999975
2020-03-17,66.79593751,5.987283333,72.43253580333334,2020,3,73.9,-7.104062490000004
2020-03-18,74.95654113,5.698666667,72.218279421,2020,3,73.9,1.0565411299999994
2020-03-19,73.80255292,5.195333333,72.08149016666668,2020,3,73.9,-0.09744708000000912
2020-03-20,70.69409106,6.153958333,71.87827935666665,2020,3,73.9,-3.2059089400000005
2020-03-21,81.5368371,6.044691667,71.79963640300001,2020,3,73.9,7.636837099999994
2020-03-22,72.19813593,6.300491667,71.42183763166666,2020,3,73.9,-1.7018640699999992
2020-03-23,77.8618266,5.735908333,71.69452732033332,2020,3,73.9,3.961826599999995
2020-03-24,77.59843007,5.065016667,72.27896481033333,2020,3,73.9,3.6984300700000006
2020-03-25,66.46583975,5.75035,72.40557989533333,2020,3,73.9,-7.434160250000005
2020-03-26,65.64295468,5.283633333,71.99343849466666,2020,3,73.9,-8.257045320000003
2020-03-27,78.16473702,5.239491667,72.40815411233334,2020,3,73.9,4.264737019999998
2020-03-28,73.16790602,4.19995,72.66210430233333,2020,3,73.9,-0.7320939800000019
2020-03-29,78.50808763,5.704341667,73.12684196866667,2020,3,73.9,4.60808763
2020-03-30,75.83693391,5.285141667,72.91124545833333,2020,3,73.9,1.9369339099999934
2020-03-31,60.67226397,4.233066667,72.437346359,2020,3,73.9,-13.227736030000003
2020-04-01,82.11412349,5.621783333,73.052340661,2020,4,73.9,8.214123489999992
2020-04-02,74.55928009,5.678833333,73.11711178066666,2020,4,73.9,0.6592800899999958
2020-04-03,66.57508661,6.185891667,72.98753275333334,2020,4,73.9,-7.324913390000006
2020-04-04,62.87570892,5.683275,72.99064694133334,2020,4,73.9,-11.024291080000005
2020-04-05,75.3222915,6.892741667,72.73112819700002,2020,4,73.9,1.4222915
2020-04-06,81.68313782,5.083058333,73.36843796500001,2020,4,73.9,7.783137819999993
2020-04-07,61.78406378,4.884625,72.81417285333333,2020,4,73.9,-12.115936220000009
2020-04-08,77.17234434,3.9222,73.05273297633335,2020,4,73.9,3.2723443399999894
2020-04-09,60.87938942,5.728558333,72.42894406633333,2020,4,73.9,-13.020610580000003
2020-04-10,71.28257684,5.737091667,72.44707725633333,2020,4,73.9,-2.6174231600000013
2020-04-11,82.41476398,4.889091667,73.13196882066669,2020,4,73.9,8.514763979999998
2020-04-12,76.130166,5.596908333,72.92700263133334,2020,4,73.9,2.230165999999997
2020-04-13,75.91324908,1.867816667,72.95729113166666,2020,4,73.9,2.0132490799999943
2020-04-14,70.20791599,4.534533333,73.13810925966666,2020,4,73.9,-3.692084010000002
2020-04-15,66.79622733,4.452058333,72.65378001633333,2020,4,73.9,-7.103772670000012
2020-04-16,77.3903263,5.429983333,73.00692630933332,2020,4,73.9,3.4903262999999924
2020-04-17,84.3892094,4.472725,73.32134858499998,2020,4,73.9,10.489209399999993
2020-04-18,77.60284402,5.449091667,73.448024955,2020,4,73.9,3.7028440200000006
2020-04-19,80.89820241,5.1757,73.78816200000001,2020,4,73.9,6.99820240999999
2020-04-20,79.2948459,5.584291667,73.71342896,2020,4,73.9,5.394845899999993
2020-04-21,76.03952017,6.457483333,73.84147510133333,2020,4,73.9,2.1395201699999973
2020-04-22,77.48334589,4.577166667,73.82885907766668,2020,4,73.9,3.5833458899999897
2020-04-23,62.82706934,5.740241667,73.33648038666666,2020,4,73.9,-11.072930660000004
2020-04-24,84.1218026,5.062733333,73.92501248166667,2020,4,73.9,10.22180259999999
2020-04-25,65.11002022,5.805525,73.90724799966667,2020,4,73.9,-8.78997978000001
2020-04-26,75.44146139,5.5169,73.81647214533334,2020,4,73.9,1.541461389999995
2020-04-27,81.05356964,6.154783333,74.07932759933333,2020,4,73.9,7.153569640000001
2020-04-28,64.64080488,5.878933333,73.61708484100001,2020,4,73.9,-9.259195120000001
2020-04-29,74.85887606,6.08545,73.58448291266667,2020,4,73.9,0.9588760599999944
2020-04-30,63.15958673,5.207166667,73.66739367133333,2020,4,73.9,-10.740413270000005
2020-05-01,66.45267836,6.03805,73.14534550033333,2020,5,73.9,-7.447321640000013
2020-05-02,72.70199367,4.663708333,73.08343595299999,2020,5,73.9,-1.1980063300000126
2020-05-03,61.52043168,5.464791667,72.91494745533332,2020,5,73.9,-12.379568320000004
2020-05-04,83.57701162,4.592633333,73.60499087866667,2020,5,73.9,9.677011619999988
2020-05-05,72.70031641,4.253583333,73.517591709,2020,5,73.9,-1.1996835900000065
2020-05-06,64.16616159,4.880816667,72.93369250133333,2020,5,73.9,-9.733838410000004
2020-05-07,73.66441626,4.841466667,73.32970425066667,2020,5,73.9,-0.2355837400000098
2020-05-08,79.27741162,4.510683333,73.39987315999998,2020,5,73.9,5.3774116199999895
2020-05-09,75.53316584,4.7767,73.88833237399999,2020,5,73.9,1.6331658399999895
2020-05-10,77.48359923,5.5035,74.09503312033333,2020,5,73.9,3.58359922999999
2020-05-11,62.99092766,3.838958333,73.44757190966666,2020,5,73.9,-10.909072340000009
2020-05-12,83.66946472,4.668425,73.698881867,2020,5,73.9,9.769464719999988
2020-05-13,61.29004466,5.32895,73.21144171966667,2020,5,73.9,-12.609955340000006
2020-05-14,79.66622125,5.247483333,73.52671856166667,2020,5,73.9,5.766221250000001
2020-05-15,73.66880954,5.217991667,73.75580463533333,2020,5,73.9,-0.23119046000000765
2020-05-16,60.20311141,4.272483333,73.18289747233332,2020,5,73.9,-13.696888590000007
2020-05-17,70.90608973,4.650916667,72.73346015,2020,5,73.9,-2.9939102700000007
2020-05-18,74.52685415,6.124416667,72.63092715433332,2020,5,73.9,0.6268541499999998
2020-05-19,67.26114675,6.448066667,72.17635863233333,2020,5,73.9,-6.638853250000011
2020-05-20,70.21361199,3.399866667,71.87365083533334,2020,5,73.9,-3.6863880100000017
2020-05-21,82.32711052,6.2427,72.08323718033334,2020,5,73.9,8.42711052
2020-05-22,80.67790069,6.165941667,72.18972234033332,2020,5,73.9,6.777900689999996
2020-05-23,62.74954517,1.4891,72.18713820133333,2020,5,73.9,-11.150454830000008
2020-05-24,81.82315425,5.269075,72.11051658966666,2020,5,73.9,7.923154249999996
2020-05-25,75.91676788,4.344958333,72.47074151166666,2020,5,73.9,2.016767879999989
2020-05-26,67.16432717,6.278041667,72.19483703766667,2020,5,73.9,-6.735672829999999
2020-05-27,75.5982992,5.529083333,72.01299468966667,2020,5,73.9,1.698299199999994
2020-05-28,60.14444599,4.094625,71.86311606,2020,5,73.9,-13.755554010000004
2020-05-29,78.11811297,3.191908333,71.97175729033333,2020,5,73.9,4.218112969999993
2020-05-30,74.37539486,4.843125,72.34561756133333,2020,5,73.9,0.4753948599999944
2020-05-31,79.16048578,5.349741667,72.76921114199999,2020,5,73.9,5.260485779999996
2020-06-01,71.53446031,5.753025,72.73029336333335,2020,6,73.9,-2.3655396900000056
2020-06-02,64.08646177,5.967441667,72.81582769966667,2020,6,73.9,-9.813538230000006
2020-06-03,80.38717989,6.481433333,72.70949997533333,2020,6,73.9,6.487179889999993
2020-06-04,60.82239997,3.482566667,72.31356942733332,2020,6,73.9,-13.077600030000006
2020-06-05,75.2775677,6.091116667,72.68394963099999,2020,6,73.9,1.3775677000000002
2020-06-06,80.05087178,4.356791667,72.89683148166667,2020,6,73.9,6.150871779999989
2020-06-07,76.95485378,5.720458333,72.81941288700001,2020,6,73.9,3.0548537799999878
2020-06-08,77.23057649,6.532991667,72.875993242,2020,6,73.9,3.3305764899999986
2020-06-09,61.45226716,3.159608333,72.34161550633334,2020,6,73.9,-12.447732840000008
2020-06-10,80.56177209,2.94105,72.92731032066668,2020,6,73.9,6.6617720899999995
2020-06-11,80.49167267,4.143441667,72.821383919,2020,6,73.9,6.591672669999994
2020-06-12,76.09915651,5.833833333,73.31502098066667,2020,6,73.9,2.1991565099999946
2020-06-13,79.12138992,4.894733333,73.29685993633333,2020,6,73.9,5.221389919999993
2020-06-14,69.28932896,2.969216667,73.15087725033335,2020,6,73.9,-4.61067104
2020-06-15,81.96849911,4.313208333,73.87639017366668,2020,6,73.9,8.06849910999999
2020-06-16,77.38420173,4.991241667,74.09232724033333,2020,6,73.9,3.4842017299999952
2020-06-17,80.78633305,5.370116667,74.300976537,2020,6,73.9,6.88633304999999
2020-06-18,70.69656628,6.145133333,74.41549052133334,2020,6,73.9,-3.2034337200000067
